_id,id,symbol,name,platforms
9409,safemoon-swap,sfms,SafeMoon Swap,None
9410,safemoon-zilla,sfz,Safemoon Zilla,None
9411,safenami,safenami,SafeNami,None
9412,safe-nebula,snb,Safe Nebula,None
9413,safepal,sfp,SafePal,None
9414,safepe,loox,SafePe,None
9415,safeplus,$splusv2,SafePlus V2,None
9416,safermoon,safermoon,SAFERMOON,None
9417,safe-seafood-coin,ssf,Safe SeaFood Coin,None
9418,safe-shield,sfshld,Safe Shield,0x11a605d7e12b64d713e93c487277d819a1d14b99
9419,safestar,safestar,Safestar,None
9420,safesun,safesun,SafeSun,None
9421,safeswap-online,swap,SafeSwap Online,None
9422,safeswap-token,ssgtx,Safeswap SSGTX,None
9423,safe-token,safe,Safe,None
9424,safetrees,trees,Safetrees,None
9425,safe-universe,sfu,Safe Universe,None
9426,safewhale,swhal,SafeWhale,None
9427,safewolf,sw,SafeWolf,None
9428,safezone,safezone,SafeZone [OLD],None
9429,safezone-2,safezone,SafeZone,None
9430,saffron-finance,sfi,saffron.finance,0xb753428af26e81097e7fd17f40c88aaa3e04902c
9431,safle,safle,Safle,None
9432,safuchain,safu,Safuchain,0x8c1bee08bdcb69e68fd23f1d02495a2d59f2a01a
9433,safufide,safest,SafuFide,None
9434,safu-protocol,safu,SAFU Protocol,None
9435,safutitano,safti,SafuTitano,None
9436,safuu,safuu,SAFUU,None
9437,saharadao,mng,SaharaDAO,None
9438,sai,sai,Sai,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359
9439,sail,sail,SAIL,None
9440,saint-inu,saint,Saint Inu,0x6fc5af63990aa9e5c5543f5cd8ed148bfa6d9d19
9441,saint-ligne,stle,Saint Ligne,None
9442,saint-token,saint,Saint,None
9443,saitama-inu,saitama,Saitama,0xce3f08e664693ca792cace4af1364d5e220827b2
9444,saitamax,saitax,SaitamaX,0xc795fba221f7920f1c6ac0f1598886742d8ea661
9445,saitanobi,saitanobi,Saitanobi,0x5e9f35e8163c44cd7e606bdd716abed32ad2f1c6
9446,saitarealty,srlty,SaitaRealty,0x142a774e8b52550e88e196cedd7a5835acb646d0
9447,saito,saito,Saito,0xfa14fa6958401314851a17d6c5360ca29f74b57b
9448,saitoki-inu,saitoki,Saitoki Inu,0xa3c56427683a19f7574b9fc219cfd27d5d6e87fa
9449,saiyan-inu,sayan,Saiyan Inu,None
9450,sak3,sak3,SAKE,0xe9f84de264e91529af07fa2c746e934397810334
9451,sakaryaspor,skry,Sakaryaspor,0xc81946c6e0e15163b14abd4b5008f3d900b2a736
9452,sake-token,sake,SakeSwap,0x066798d9ef0833ccc719076dab77199ecbd178b0
9453,sakhalin-husky,sahu,Sakhalin Husky,0x2b1fe2cea92436e8c34b7c215af66aaa2932a8b2
9454,sakura,sku,Sakura,None
9455,sakura-neko,neko,Sakura Neko,None
9456,sakura-planet,sak,Sakura Planet,0xb269ab3b20e09e6fd17c3ed5b4cecf3dea1a5141
9457,salary,slr,Salary,None
9458,salary-mining,slrm,Salary Mining,None
9459,salmon,slm,Salmon,None
9460,salmonation,sui,Salmonation,None
9461,salo-players,salo,Salo Players,None
9462,salt,salt,SALT,0x4156d3342d5c385a87d264f90653733592000581
9463,saltmarble,sml,Saltmarble,0x1a403e1c96792dfedb8232cf56400eb72ab95acb
9464,salus,sls,SaluS,None
9465,samecoin,same,Samecoin,None
9466,samo-inu,sinu,Samo INU,None
9467,samoyedcoin,samo,Samoyedcoin,None
9468,samsunspor-fan-token,sam,Samsunspor Fan Token,None
9469,samurai-legends,smg,Samurai Legends,None
9470,samusky-token,samu,Samusky,None
9471,sanctum,sanctum,Sanctum,None
9472,sandclock,quartz,Sandclock,0xba8a621b4a54e61c442f5ec623687e2a942225ef
9473,san-diego-coin,sand,San Diego Coin,None
9474,sandwich-network,$sandwich,Sandwich Network,None
9475,sangkara,misa,Sangkara,None
9476,sanin-inu,sani,Sanin Inu,0x4521c9ad6a3d4230803ab752ed238be11f8b342f
9477,sanji-inu,sanji,Sanji Inu,None
9478,sanliurfaspor-token,urfa,Sanliurfaspor Token,0x6641b8df62e4b0e00d3b61f8eca63b2052404fd9
9479,sanshu-inu,sanshu,Sanshu Inu,0xc73c167e7a4ba109e4052f70d5466d0c312a344d
9480,santaclaus,santa,Santaclaus,None
9481,santa-coin-2,santa,Santa Coin,None
9482,santa-floki-v2,hohoho,Santa Floki v2.0,None
9483,santa-inu,saninu,Santa Inu,None
9484,santiment-network-token,san,Santiment Network,0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098
9485,santos-fc-fan-token,santos,Santos FC Fan Token,None
9486,sao-paulo-fc-fan-token,spfc,Sao Paulo FC Fan Token,None
9487,sapchain,sap,Sapchain,0x91f529e972d6cf43d36abfa91c1118122ff7f16c
9488,sapien,spn,Sapien,0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a
9489,sappchat,app,SappChat,None
9490,sapphire,sapp,Sapphire,None
9491,sarabichain,sarabi,SarabiChain,None
9492,saracens-fan-token,sarries,Saracens Fan Token,None
9493,sarcophagus,sarco,Sarcophagus,0x7697b462a7c4ff5f8b55bdbc2f4076c2af9cf51a
9494,sashimi,sashimi,Sashimi,0xc28e27870558cf22add83540d2126da2e4b464c2
9495,satelstar,stsr,SatelStar,0xd13432fdd2ae4eed84c3a0233d6c5265087c96c3
9496,satisfinance,sat,SatisFinance,None
9497,satopay,stop,SatoPay,0x8c3ee4f778e282b59d42d693a97b80b1ed80f4ee
9498,sator,sao,Sator,0x3ef389f264e07fff3106a3926f2a166d1393086f
9499,satoshicity,city,SatoshiCity,None
9500,satoshi-island,stc,Satoshi Island,None
9501,satoshi-monsters,ssm,Satoshi Monsters,None
9502,satoshiswap-2,swap,SatoshiSwap,None
9503,satozhi,satoz,Satozhi,0x845e2e8b42dced7dedcdba9bde32c9e338224f97
9504,satt,satt,SaTT,0xdf49c9f599a0a9049d97cff34d0c30e468987389
9505,saturna,sat,Saturna,None
9506,saucerswap,sauce,SaucerSwap,None
9507,saudi-shiba-inu,saudishib,SAUDI SHIBA INU,0x34d31446a522252270b89b09016296ec4c98e23d
9508,saunafinance-token,sauna,SaunaFinance,None
9509,sav3,sav3,SAV3,0x6e10aacb89a28d6fa0fe68790777fec7e7f01890
9510,savage,savg,SAVAGE,None
9511,savanna,svn,Savanna,None
9512,saveanimal,saveanimal,SaveAnimal,None
9513,save-baby-doge,babydoge,Save Baby Doge,None
9514,savebritney,sbrt,SaveBritney,0x606ce698aea1dca5a2627a4583da13a340667f09
9515,savedroid,svd,Savedroid,0xbdeb4b83251fb146687fa19d1c660f99411eefe3
9516,saveplanetearth,spe,SavePlanetEarth,None
9517,savetheworld,save,SaveTheWorld,None
9518,savix,svx,Savix,0xc434b27736a6882d33094d34792999702860a13c
9519,sawa-crypto,sawa,SAWA Crypto,None
9520,sax-token,sax,IdleStoneage SAX,None
9521,saylor-moon,smoon,SaylorMoon,None
9522,sbet,sbet,SBET,None
9523,sbf-coin,sbfc,SBF Coin,None
9524,sbtc,sbtc,sBTC,0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6
9525,sbu-honey,bhny,SBU Honey,0xcc802c45b55581713cecd1eb17be9ab7fccb0844
9526,scalara-nft-index,nfti,Scalara NFT Index,0x525ef76138bf76118d786dbedeae5f87aabf4a81
9527,scaleswap-token,sca,Scaleswap,0x1fbd3df007eb8a7477a1eab2c63483dcc24effd6
9528,scallop,sclp,Scallop,None
9529,scalpingcoin,scalp,SCALPingcoin,None
9530,scan-defi,scan,Scan DeFi,None
9531,scarab-finance,scarab,Scarab Finance,None
9532,scarcity,scx,Scarcity,0x1b8568fbb47708e9e9d31ff303254f748805bf21
9533,scardust,scard,SCARDust,0x2f6ad7743924b1901a0771746152dde44c5f11de
9534,scarecrow,scare,ScareCrow,None
9535,scarface-finance,scar,Scarface Finance,None
9536,scarface-lion,sfl,ScarFace Lion,None
9537,scary-bunny,sb,Scary Bunny,None
9538,scaryswap,scary,Scaryswap,None
9539,s-c-corinthians-fan-token,sccp,S.C. Corinthians Fan Token,None
9540,schain-wallet,scha,Schain Wallet,0x2cad4991f62fc6fcd8ec219f37e7de52b688b75a
9541,schillingcoin,sch,Schilling-Coin,None
9542,scholarship-coin,scho,Scholarship Coin,None
9543,schrodinger,kitty dinger,Schrodinger,0x2c33b28527a63cdf13c0b24ce4cf5bf9c9fb3bc6
9544,sci-coin,sci,SCI Coin,None
9545,scientia,scie,Scientia,None
9546,scientix,scix,Scientix,None
9547,scifi-index,scifi,SCIFI Index,0xfdc4a3fc36df16a78edcaf1b837d3acaaedb2cb4
9548,sc-internacional-fan-token,saci,SC Internacional Fan Token,None
9549,scolcoin,scol,Scolcoin,None
9550,sconex,sconex,SCOneX,None
9551,scoobi-doge,scoobi,Scoobi Doge,0x06a87f6afec4a739c367bef69eefe383d27106bd
9552,scootercoin,scoot,ScooterCoin,None
9553,scopecoin,xscp,ScopeCoin,None
9554,scopuly-token,scop,Scopuly,None
9555,scorcher,scor,SCORCHER,0x9590d8c06ba451bbad0893f2ef0d2a8b5acc67d3
9556,scorefam,sft,Scorefam,None
9557,score-token,sco,Score,None
9558,scotty-beam,scotty,Scotty Beam,None
9559,scouthub,hub,Scouthub,None
9560,scrap,scrap,Scrap,None
9561,scratch,scratch,Scratch,None
9562,scream,scream,Scream,None
9563,scriv,scriv,SCRIV,None
9564,scro,scroh,Scro,0x73a058da53220d25bcb2c4cb8ff8520626ea26e7
9565,scroll-token,xd,Data Transaction XD,0x24dcc881e7dd730546834452f21872d5cb4b5293
9566,scrooge,scrooge,Scrooge,None
9567,scrooge-junior,scrooge jr,SCROOGE JUNIOR,None
9568,scry-info,ddd,Scry.info,0x9f5f3cfd7a32700c93f971637407ff17b91c7342
9569,scrypta,lyra,Scrypta,None
9570,sculptor,sculpt,Sculptor,None
9571,sdao,sdao,SDAO,None
9572,sea,sea,Sea,None
9573,seachain,seachain,SeaChain,None
9574,seadog-metaverse,seadog,Seadog Metaverse,None
9575,seahorsechain,seah,SeahorseChain,None
9576,seamlessswap-token,seamless,SeamlessSwap,None
9577,seancecircle,seance,SeanceCircle,None
9578,seasy,seasy,SEASY,None
9579,seatlabnft,seat,SeatlabNFT,None
9580,seba,seba,Seba,None
9581,sechain,snn,SeChain,0xf5717f5df41ea67ef67dfd3c1d02f9940bcf5d08
9582,secret,scrt,Secret,None
9583,secret-erc20,wscrt,Secret (ERC20),0x2b89bf8ba858cd2fcee1fada378d5cd6936968be
9584,secret-finance,sefi,Secret Finance,0x773258b03c730f84af10dfcb1bfaa7487558b8ac
9585,secretsky-finance,ssf,SecretSky Finance,None
9586,secretum,ser,Secretum,None
9587,secretworld,ssd,SecretWorld,None
9588,secure-cash,scsx,Secure Cash,None
9589,secured-moonrat-token,smrat,Secured MoonRat,None
9590,sedo-pow-token,sedo,SEDO POW,0x0f00f1696218eaefa2d2330df3d6d1f94813b38f
9591,seed2need,silo,Seed2Need,None
9592,seedbox,sbx,SeedBox,None
9593,seeded-network,seeded,Seeded Network,None
9594,seedify-fund,sfund,Seedify.fund,None
9595,seedling,sdln,Seedling,None
9596,seedon,seon,Seedon,None
9597,seeds,seeds,Seeds,None
9598,seedswap,snft,SeedSwap,0xa3c4dc4a9ce2a6b40b57f25f8b50decc2c64dec2
9599,seedswap-token,seed,SeedSwap SEED,None
9600,seed-venture,seed,Seed Venture,0xc969e16e63ff31ad4bcac3095c616644e6912d79
9601,seek-tiger,sti,Seek Tiger,None
9602,seele,seele,Seele,0xb1e93236ab6073fdac58ada5564897177d4bcc43
9603,seen,seen,SEEN,0xca3fe04c7ee111f0bbb02c328c699226acf9fd33
9604,seesaw,ssw,Seesaw,None
9605,seigniorage-shares,share,Seigniorage Shares,0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d
9606,seiren-games-network,serg,Seiren Games Network,None
9607,sektor-token,sektor,Sektor Token,None
9608,sekuritance,skrt,Sekuritance,0x887168120cb89fb06f3e74dc4af20d67df0977f6
9609,sekuya,skuy,Sekuya,None
9610,selfbar,sbar,Selfbar,None
9611,selfkey,key,SelfKey,0x4cc19356f2d37338b9802aa8e8fc58b0373296e7
9612,semicon1,smc1,semicon1,0x2edc01f6e8b2387e76872cbbe1b69407ec058f34
9613,senate,senate,SENATE,0x34be5b8c30ee4fde069dc878989686abe9884470
9614,sendcrypto,sendc,SendCrypto,None
9615,sense,sense,Sense,None
9616,sense4fit,sfit,Sense4FIT,None
9617,sensei,sensei,Sensei,None
9618,sensi,sensi,Sensi,None
9619,sensitrust,sets,Sensitrust,0x04e0af0af1b7f0023c6b12af5a94df59b0e8cf59
9620,senso,senso,SENSO,0xc19b6a4ac7c7cc24459f08984bbd09664af17bd1
9621,senspark,sen,Senspark,None
9622,sentiment-token,sent,Sentiment,0x97abee33cd075c58bfdd174e0885e08e8f03556f
9623,sentinel,dvpn,Sentinel,None
9624,sentinel-chain,senc,Sentinel Chain,0xa13f0743951b4f6e3e3aa039f682e17279f52bc3
9625,sentinel-group,dvpn,Sentinel [OLD],0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037
9626,sentinel-protocol,upp,Sentinel Protocol,0xc86d054809623432210c107af2e3f619dcfbf652
9627,sentivate,sntvt,Sentivate,0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8
9628,sentre,sntr,Sentre,None
9629,seor-network,seor,SEOR Network,None
9630,septillion,spt,Septillion,None
9631,serene,serene,Serene,None
9632,serenity,seren,Serenity,0x33d6064f0dfb62462a74049f30909ddd4f683ba2
9633,serenity-financial,srnt,Serenity Financial,0xbc7942054f77b82e8a71ace170e4b00ebae67eb6
9634,serey-coin,sry,Serey Coin,None
9635,serum,srm,Serum,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff
9636,serum-ser,ser,Serum SER,0xb19189fb36c816f3e0f16065057b07b790998fdc
9637,serum-wormhole-from-ethereum,srmet,Serum (Wormhole from Ethereum),None
9638,sescrt,sescrt,StakeEasy Secret Derivative Token,None
9639,seth,seth,sETH,0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb
9640,seth2,seth2,sETH2,0xfe2e637202056d30016725477c5da089ab0a043a
9641,sether,seth,Sether,0x78b039921e84e726eb72e7b1212bb35504c645ca
9642,setter-protocol,set,Setter Protocol,None
9643,seur,seur,sEUR,0xd71ecff9342a5ced620049e616c5035f1db98620
9644,severe-rise-games,srgt,Severe Rise Games,None
9645,sewer-rat-social-club-chiz-token,chiz,Sewer Rat Social Club CHIZ Token,0x5c761c1a21637362374204000e383204d347064c
9646,sexcoin,sxc,Sexcoin,None
9647,sf-capital,sfcp,SF Capital,0x8b6cda5cc518c904e8844f445e1a7c7d2db0ff16
9648,s-finance,sfg,S.Finance,0x8a6aca71a218301c7081d4e96d64292d3b275ce0
9649,sgd-tracker,blusgd,SGD Tracker,0x92830ef7c8d651ed3a708053c602e807bad7db22
9650,shabu-shabu,kobe,Shabu Shabu,0xcb4e8cafeda995da5cedfda5205bd5664a12b848
9651,shack,shack,Shack,0x5f018e73c185ab23647c82bd039e762813877f0e
9652,shade-cash,shade,Shade Cash,None
9653,shade-protocol,shd,Shade Protocol,None
9654,shadows,dows,Shadows,0x661ab0ed68000491d98c796146bcf28c20d7c559
9655,shadow-token,shdw,Shadow,None
9656,shaggy-token,shag,SHAGGY TOKEN,None
9657,shakita-inu,shak,Shakita Inu,None
9658,shaman,shaman,Shaman,0x5fce9fc9b5d62af082a59d0823a062f7529efa5a
9659,shaman-king-inu,shaman,Shaman King Inu [OLD],0xf98e38c3f287304a1f2d4879e741d2bf55474e84
9660,shambala,bala,Shambala,None
9661,shanum,shan,Shanum,None
9662,shapeshift-fox-token,fox,ShapeShift FOX,0xc770eefad204b5180df6a14ee197d99d808ee52d
9663,shard,shard,Shard Coin,0xbebdab6da046bc49ffbb61fbd7b33157eb270d05
9664,shard-2,shard,Shard,None
9665,shardeum,shm,Shardeum,None
9666,shardus,ult,Shardus,0x09617f6fd6cf8a71278ec86e23bbab29c04353a7
9667,sharedstake-governance-token,sgtv2,SharedStake Governance v2,0x24c19f7101c1731b85f1127eaa0407732e36ecdd
9668,sharering,shr,Share,0xd98f75b1a3261dab9eed4956c93f33749027a964
9669,sharity,$shari,Sharity,0x2df488b8a4270bac5c2ce5ff467a0c5fd2aa49d6
9670,shark,shark,Shark,None
9671,shar-pei,sharpei,Shar Pei,None
9672,shazu,shazu,Shazu,None
9673,shd-cash,shdc,SHD Cash,None
9674,shebolleth-commerce,sbecom,SheBollETH Commerce,0x888e88e71378133b7ada5a90c08bc97d772a0a28
9675,sheepasheep,ylgy,SheepAsheep,None
9676,sheeptoken,sheep,Sheep,None
9677,sheesh,sheesh,Sheesh,None
9678,sheesha-finance,sheesha,Sheesha Finance (BEP20),None
9679,sheesha-finance-erc20,sheesha,Sheesha Finance (ERC20),0x232fb065d9d24c34708eedbf03724f2e95abe768
9680,sheesha-finance-polygon,msheesha,Sheesha Finance Polygon,None
9681,sheesheth,sheesh,SHEESHETH,0x014550a34149231b8432b8dd210fadd81b1d2668
9682,shelby-token,sby,Shelby,None
9683,shelling,shl,Shelling,None
9684,shell-token,shell,Shell,None
9685,shen,shen,Shen,None
9686,shengweihu,shengweihu,Shengweihu,None
9687,shepherd-inu,sinu,Shepherd Inu,None
9688,shera,shr,shera [OLD],None
9689,shera-2,shr,Shera,None
9690,sherlock,sher,Sherlock,None
9691,shiba-bsc,shibsc,SHIBA BSC,None
9692,shibacash,shibacash,ShibaCash,None
9693,shiba-classic,shibc,Shiba Classic,None
9694,shibacorgi,shico,ShibaCorgi,None
9695,shibadoge,shibdoge,ShibaDoge,0x6adb2e268de2aa1abf6578e4a8119b960e02928f
9696,shiba-dollars,shibadollars,Shiba Dollars,None
9697,shiba-dragon,shibad,Shiba Dragon,None
9698,shiba-elon,eshib,Shiba Elon,None
9699,shibaelonverse,shibev,ShibaElonVerse,None
9700,shiba-evil,sbe,Shiba Evil,None
9701,shiba-fantom,shiba,Shiba Fantom,None
9702,shiba-floki,floki,Shiba Floki Inu,None
9703,shibaforest,shf,ShibaForest,None
9704,shibagalaxy,shibgx,ShibaGalaxy,None
9705,shibagun,shibgun,Shibagun,0xa3ba969dd831d4eff2baf930e7f66d2eef5d929c
9706,shiba-inu,shib,Shiba Inu,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce
9707,shiba-inu-billionaire,shibib,Shiba Inu Billionaire,None
9708,shiba-inu-classic,shibic,SHIBIC,None
9709,shiba-inu-empire,shibemp,Shiba Inu Empire,None
9710,shiba-inu-mother,shibm,Shiba Inu Mother,None
9711,shiba-inu-wormhole,shib,Shiba Inu (Wormhole),None
9712,shibaken-finance,shibaken,Shibaken Finance,0xa4cf2afd3b165975afffbf7e487cdd40c894ab6b
9713,shibalana,shiba,Shibalana,None
9714,shiba-light,shibt,Shiba Light,None
9715,shibalite,shiblite,ShibaLite,None
9716,shibamax,smax,ShibaMax,0x8fa025e8342ead1037d2954b95333ff2bf57162b
9717,shibamon,shibamon,Shibamon,0x36b00c4c6ce3653a091c7940fc98c3acb0043871
9718,shibana,bana,Shibana,None
9719,shibanft,shibanft,ShibaNFT,None
9720,shibanova,nova,ShibaNova,None
9721,shiba-predator,qom,Shiba Predator,0xa71d0588eaf47f12b13cf8ec750430d21df04974
9722,shiba-punkz,spunk,Shiba Punkz,0x8a8116a794744977941c7d3743517410969aacbb
9723,shibapup,shibapup,ShibaPup,None
9724,shiba-ramen,shibaramen,Shiba Ramen,0xb2e20502c7593674509b8384ed9240a03869faf3
9725,shib-army,shibarmy,Shib Army,None
9726,shibatsuka,stsuka,ShibaTsuka,0x3cf19ba410fa07e20854e8520227f756c8afd655
9727,shiba-universe,shibu,Shiba Universe,0x7bfde33d790411a88d46e9e1be32fc86228891a4
9728,shibavax,shibx,Shibavax,None
9729,shibaverse,verse,Shibaverse,0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a
9730,shibaverse-token,shiver,Shibaverse SHIVER,None
9731,shiba-watch,shibaw,Shiba Watch,None
9732,shibaw-inu,shibaw,ShibaW Inu,None
9733,shiba-world-cup,swc,Shiba World Cup,None
9734,shib-cake,shibcake,SHIB CAKE,None
9735,shibchain,sc,ShibChain,None
9736,shibcraft,shft,Shibcraft,0xf5a56bd9ee4a3e2d493ab8e072658794b38b6d19
9737,shibdoge-sc,shibdoge,ShibDoge SC,None
9738,shibelon,shibelon,ShibElon,None
9739,shibgeki,shibgeki,Shibgeki,0x2327590bb709f1505b64d1e4573d7c0dcea4350c
9740,shib-generating,shg,Shib Generating,None
9741,shibgf,shibgf,SHIBGF,0x505a84a03e382331a1be487b632cf357748b65d6
9742,shibgotchi,shibgotchi,SHiBGOTCHi,None
9743,shibird,shird,Shibird,0x8916187112fd6e3624a80c42fa354cd9756e695f
9744,shibkiller,shibkiller,ShibKiller,None
9745,shibmerican,shibmerican,Shibmerican,0x440238cc07186adea6653a2e8cb9a24737615609
9746,shibmoon-sc,shibm,ShibMoon SC,None
9747,shibnobi,shinja,Shibnobi,0x7dac25b1a665e1c70f25f1fc37d88c99274984ed
9748,shiboki-2,shiboki,Shiboki,0xd1e94958defb1c56516329a21f072951b22301aa
9749,shibonk,shibo,ShibonkBSC,None
9750,shibonk-311f81df-a4ea-4f31-9e61-df0af8211bd7,sbonk,SHIBONK,None
9751,shibosu-a4432072-cdc3-4f03-b781-46937463ea98,shibo,Shibosu,0x38e3b07d607def629b4f3f46a0082006fdd6cda2
9752,shibqueen,shibqueen,ShibQueen,None
9753,shibrobi,shiborg,ShibRobi,0x372c95ce229a7af37d141f627d09f6df1dbaa741
9754,shibrwd,srwd,ShibRWD,0xa518c9f3724cced4715e6813858dc2ce9b21ed78
9755,shibtama,shibtama,Shibtama,0xbc276f51184ec085cd1437601ecb4bbc3d981896
9756,shibui-dao,shibui,Shibui DAO,None
9757,shibu-life,shibu,Shibu Life,None
9758,shibuya-white-rabbit,wrab,Shibuya White Rabbit,0x45d74446748fb432f05e7a85bd974abb7af5c285
9759,shibvinci,shiv,ShibVinci,0xe9615071341c6f0392a5dfde1645ad01b810cb43
9760,shiden,sdn,Shiden Network,None
9761,shido,shido,Shido,0x173e552bf97bbd50b455514ac52991ef639ba703
9762,shield,xsh,SHIELD,None
9763,shield-bsc-token,shdb,Shield BSC Token,None
9764,shield-dao,sld,Shield (SLD),0x1ef6a7e2c966fb7c5403efefde38338b1a95a084
9765,shield-finance,coli,Coliquidity,0xd49efa7bc0d339d74f487959c573d518ba3f8437
9766,shield-network,shieldnet,Shield Network,None
9767,shield-protocol-2,shield,Shield Protocol,None
9768,shield-protocol-token,shield,Shield Protocol Token,0x24861414c8845b8115397302e9dcfaab3f239826
9769,shih-tzu,shih,Shih Tzu,0x841fb148863454a3b3570f515414759be9091465
9770,shihtzu-exchange,stzu,Shihtzu Exchange,None
9771,shih-tzu-inu,shih-tzu,Shih Tzu Inu,None
9772,shika-finance,shika,Shika Finance,None
9773,shikoku,shik,Shikoku,0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572
9774,shikoku-inu,shiko,Shikoku Inu,None
9775,shilling,sh,Shilling,None
9776,shill-token,shill,Project SEED SHILL,None
9777,shilly-bar,shbar,Shilly Bar,None
9778,shimmer,smr,Shimmer,None
9779,shina-inu,shi,Shina Inu,0x243cacb4d5ff6814ad668c3e225246efa886ad5a
9780,shinchan-token,shinnosuke,ShinChan,0xbaa9af8a83500ac4137c555b9e58ccb3e1f2269d
9781,shinedao,shn,ShineDAO,0x1c7ede23b1361acc098a1e357c9085d131b34a01
9782,shinemine,shine,ShineMine,None
9783,shinji-inu,shinji,Shinji Inu,0x1f31dd60b84ea2a273cfc56876437e069ae80afd
9784,shinjiro,shox,Shinjiro,0x1726b8d5dc3a93cc08fa079477d4ebe782b25bf7
9785,shinshu-inu,shinshu,Shinshu Inu,0x2965395f71b7d97ede251e9b63e44dfa9647cc0a
9786,shintama,shintama,Shintama,0x7e794ed35788b698ae60cefc98ee48015c4876da
9787,shinuri,shinuri,Shinuri,0x260d5f9688353af138d35ece6f0cd9c80ef982dd
9788,shipchain,ship,ShipChain,0xe25b0bba01dc5630312b6a21927e578061a13f55
9789,shipitpro,shpp,ShipItPro,0x13b1e6b036ac0a1495f876313f92a0706cc10871
9790,shiplay,sply,ShiPlay,None
9791,shirainu,shr,ShiraINU,0x04a5198063e45d84b1999516d3228167146417a6
9792,shirtum,shi,Shirtum,0xad996a45fd2373ed0b10efa4a8ecb9de445a4302
9793,shiryo-inu,shiryo-inu,Shiryo,0x1e2f15302b90edde696593607b6bd444b64e8f02
9794,shita-kiri-suzume,suzume,Shita-kiri Suzume,0x0b452278223d3954f4ac050949d7998e373e7e43
9795,shitcoin,shit,ShitCoin,0xaa7fb1c8ce6f18d4fd4aabb61a2193d4d441c54f
9796,shitzu,shitzu,Shitzu,None
9797,shiwa,shiwa,Shiwa,0x5022cb6d39001cdd6f996e8a66500c86128f1cc4
9798,shkooby-inu,shkooby,SHKOOBY INU,0x29a5c1db7321c5c9eae57f9366ee8eef00ca11fb
9799,shoebill-coin,shbl,Shoebill Coin,None
9800,shoefy,shoe,ShoeFy,0x0fd67b4ceb9b607ef206904ec73459c4880132c9
9801,shontoken,shon,Shon,None
9802,shoot,shoo,SHOOT,None
9803,shopayment,spay,Shopayment,None
9804,shopdi,shod,Shopdi,None
9805,shopnext,next,ShopNEXT [OLD],None
9806,shopnext-loyalty-token,next,ShopNext Loyalty Token,None
9807,shopnext-reward-token,ste,ShopNEXT Reward Token,None
9808,shoppi-coin,shop,Shoppi Coin,None
9809,shopping-io,spi,Shopping.io OLD,0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7
9810,shopping-io-token,shop,Shopping.io,0x64b78325d7495d6d4be92f234fa3f3b8d8964b8b
9811,shorty,shorty,Shorty,None
9812,showcase-token,sho,Showcase,0xcc0014ccb39f6e86b1be0f17859a783b6722722f
9813,showhand,hand,ShowHand,0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7
9814,showtime-potocol,stp,ShowTime Potocol,0xc5e86e01f8b63178ee2039bfe51a4f73dd10d402
9815,shping,shping,Shping,0x7c84e62859d0715eb77d1b1c4154ecd6abb21bec
9816,shree,shr,SHREE,None
9817,shroom-finance,shroom,Niftyx Protocol,0xed0439eacf4c4965ae4613d77a5c2efe10e5f183
9818,shrooms,shrm,Shrooms,None
9819,shuey-rhon-inu,shuey,Shuey Rhon Inu,0xcdca1b81dbb543baa92c97b701396cd3ba315e5d
9820,shuffle-by-hupayx,sfl,SHUFFLE by HUPAYX,None
9821,shumi,shumi,SHUMI,None
9822,shuna-inuverse,shunav2,Shuna Inuverse,0xde72a052cbb212eff11a4a33d61df9c5a2de8dd1
9823,shyft-network-2,shft,Shyft Network,0xb17c88bda07d28b3838e0c1de6a30eafbcf52d85
9824,siacashcoin,scc,SiaCashCoin,None
9825,siaclassic,scc,SiaClassic,None
9826,siacoin,sc,Siacoin,None
9827,siambitcoin,sbtc,SiamBitcoin,0xb8e103b60a33597136ea9511f46b6dbeb643a3a5
9828,siaprime-coin,scp,ScPrime,None
9829,sibcoin,sib,SIBCoin,None
9830,siberian-husky,shusky,Siberian Husky,0x236d53148f83706c3d670064809577385f923a75
